Ngày đăng,Loại hình,Địa chỉ,Giá (VND),Diện tích đất (m2),Diện tích sàn (m2),Phòng ngủ,Phòng tắm,Tình trạng nội thất,Giấy tờ pháp lý,Tiêu đề,Mô tả,Lý do loại bỏ,Diện tích
10/07/2025,alley_house,"22/15 Đường Số 440, khu phố 3,, Phước Long A, 9, Hồ Chí Minh",25000000000.0,87.6,414.9,6.0,7.0,partially_furnished,certificate,"Bán - Nhà hẻm 22/15 Đường Số 440, khu phố 3,, Phước Long A, 9, Hồ Chí Minh","Bán nhà phố hẻm  Phước Long A, quận 9, Hồ Chí Minh.  Nhà có 6 phòng ngủ, 7 phòng tắm, thiết kế sáng và thông thoáng.  Ban công rộng, nhiều ánh sáng tự nhiên, chỗ đậu xe, sân vườn riêng phù hợp cho gia đình. Khu vực an ninh, gần chợ và trường học.  Tình trạng còn mới",Outlier theo Giá (alley_house),87.6
10/07/2025,alley_house,"51/82-84, Đường Cao Thắng, Bàn Cờ, Hồ Chí Minh",50000000000.0,143.0,989.2,20.0,20.0,unfurnished,certificate,"Bán căn hộ dịch vụ hẻm tại số 51/82-84 Cao Thắng, P.3, Quận 3, TP. Hồ Chí Minh","Bán căn hộ dịch vụ hẻm tại số 51/82-84 Cao Thắng, Phường 3, Quận 3, TP. Hồ Chí Minh   Diện tích: 143m²   Giá bán: 50 tỷ VNĐ",Outlier theo Giá (alley_house),143.0
08/07/2025,alley_house,"160/43, Phan Huy Ích, An Hội Tây, Hồ Chí Minh",21500000000.0,125.6,549.3,20.0,21.0,unfurnished,certificate,"Diện tích: 149.5m2  
Nhà gồm 1 trệt và 5 lầu, chủ nhà trực tiếp bán  
Vị trí: Hẻm ngõ đường Phan Huy Ích, P.12, Quận Gò Vấp","Chủ nhà chính chủ bán nhà hẻm ngõ tại đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP. Hồ Chí Minh   🔹 Diện tích: 149.5 m²   🔹 Kích thước: 6.5m x 23m   🔹 Đường/hẻm trước nhà rộng xe hơi   🔹 Công trình: 1 trệt, 5 lầu   💰 Giá bán: 21,5 tỷ VNĐ (hai mươi một tỷ năm trăm triệu đồng), thương lượng",Outlier theo Giá (alley_house),125.6
08/07/2025,alley_house,"449/92 Sư Vạn Hạnh, 12, 10, Hồ Chí Minh",20800000000.0,58.0,134.53,1.0,1.0,unfurnished,certificate,"Diện tích: 68m²  
Cấu trúc: 1 trệt, 1 lửng, 2 lầu  
Chính chủ bán nhà hẻm ngõ, đường Sư Vạn Hạnh, Phường 12, Quận 10","Chính chủ bán nhà 449/92 Sư Vạn Hạnh Phường 12 Quận 10 Thành phố Hồ Chí Minh Giá 20.8 Tỷ TL 🔹 Diện tích: 68 m²   🔹 Đường/hẻm/ngõ trước nhà rộng xe hơi thoải mái   🔹 Kết cấu: 1 trệt, 1 lửng, 2 lầu   🔹 Giá bán: 20,8 tỷ VNĐ (hai mươi tỷ tám trăm triệu đồng), thương lượng",Outlier theo Giá (alley_house),58.0
04/07/2025,alley_house,"318/37 Phạm Văn Hai, 5, Tân Bình, Hồ Chí Minh",28700000000.0,105.6,113.5,2.0,2.0,partially_furnished,certificate,"Bán nhà mặt tiền đường Hoàng Sa, phường 5, quận Tân Bình - Giá 30,3 tỷ","Bán nhà mặt tiền đường Hoàng Sa, phường 5, quận Tân Bình, Hồ Chí Minh   Diện tích 5.1x21 Kết cấu: 1 trệt 1 lửng  Giá: 30,3 tỷ   Chính chủ bán nhà riêng, nằm trong ngõ thuận tiện tại quận Tân Bình",Outlier theo Giá (alley_house),105.6
27/06/2025,alley_house,"60/20 Nguyễn Trãi, 2, 5, Hồ Chí Minh",20000000000.0,103.67,93.9,4.0,5.0,partially_furnished,certificate,"Nhà 3 tầng cần bán tại 60/20 Đường Nguyễn Trãi, Phường 2, Quận 5 – Giá 20 tỷ","Bán nhà hẻm tại 60/20 Nguyễn Trãi, phường 2, quận 5, Hồ Chí Minh. Diện tích 103.67m² với chiều dài 24.12m và rộng 4.55m. Nhà 3 tầng, gồm 4 phòng ngủ, 5 phòng tắm, phù hợp cho gia đình lớn.  Nhà được trang bị nội thất cơ bản, hướng khác, sẵn sàng cho bạn vào ở ngay. Địa điểm thuận tiện, dễ dàng di chuyển. Đây là cơ hội lý tưởng cho những ai muốn sở hữu nhà phố tại khu vực trung tâm!",Outlier theo Giá (alley_house),103.67
16/06/2025,alley_house,"58/15/6 Tôn Thất Thuyết, 16, 4, Hồ Chí Minh",22000000000.0,276.6,166.3,3.0,2.0,partially_furnished,certificate,"Bán nhà 277m2  tại 58/15/6 Tôn Thất Thuyết Đường Tôn Thất Thuyết, Phường 16, Quận 4  Giá: 22 tỷ","🔴Bán nhà trong hẻm tại Đường Tôn Thất Thuyết, Phường 16, Quận 4 🟢 Diện tích: 276.6 🟢Nhà riêng, nằm trong ngõ yên tĩnh, thuận tiện di chuyển   🔵Giá bán: 22 tỷ   🔴Phù hợp để ở hoặc đầu tư sinh lời",Outlier theo Giá (alley_house),276.6
12/06/2025,alley_house,"276/1A CMT8, 10, 3, Hồ Chí Minh",23000000000.0,128.4,201.0,3.0,2.0,partially_furnished,certificate,"Bán - Nhà hẻm 276/1A CMT8, 10, 3, Hồ Chí Minh","Bán bất động sản tại 276/1A CMT8, quận 3, Hồ Chí Minh.  Diện tích 128.4m²,  chiều dài 21.3m và chiều rộng 6.6m, thích hợp cho nhiều loại hình kinh doanh hoặc xây dựng.  Giá bán 23 tỷ TL",Outlier theo Giá (alley_house),128.4
27/10/2025,other,"1008/1 Đường Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",50000000000.0,701.9,0.0,0.0,0.0,unfurnished,certificate,"Bán - Đất thổ cư 1008/1 Đường Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh","bán 701.9m2 đất địa chỉ 1008/1 Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức. gần chùa An Lạc. ngã 3 đường Hiệp Bình và Phạm Văn Đồng. - 701.9m2 trong đó có 200m2 có thổ cư. còn lại đất nông nghiệp. - Giá 50 triệu/m2. LH 0902 700 250",Outlier theo Giá (other),701.9
26/08/2025,regular_apartment,"Parkland Apartments - đường Võ Trường Toản, An Phú, Thủ Đức, Hồ Chí Minh",7450000000.0,115.5,0.0,3.0,2.0,unfurnished,certificate,"Cần bán căn hộ 3 phòng ngủ tại Parkland Apartment, tọa lạc trên Xa Lộ Hà Nội, phường An Phú (Quận 2 cũ), TP. Thủ Đức. Giá bán: 7,45 tỷ.",Bán căn hộ Parkland Apartments  - Diện tích: 115.5 m2 - Công năng: 3 phòng ngủ 2 WC - Giá bán : 7.45 Tỷ TL,Outlier theo Giá (regular_apartment),115.5
22/08/2025,regular_apartment,"Chung cư Mỹ Phúc, Tân Hưng, 7, Hồ Chí Minh",10500000000.0,0.0,117.0,3.0,2.0,unfurnished,certificate,"Cần bán căn hộ chung cư Mỹ Phúc, đường Lý Long Tường, Phường Tân Hưng, Quận 7. Diện tích 117m2, giá bán 10,5 tỷ.","Cần bán căn hộ chung cư Mỹ Phúc, đường Lý Long Tường, Phường Tân Hưng, Quận 7.   - Diện tích: 149.2 m2   - Hướng: Tây Bắc   - Thiết kế: 3 phòng ngủ, 2 vệ sinh   - Nội thất đầy đủ, dọn vào ở ngay   - Giá bán: 10,5 tỷ  TL",Outlier theo Giá (regular_apartment),117.0
13/08/2025,regular_apartment,"62 Hoàng Thế Thiện, An Lợi Đông, Thủ Đức, Hồ Chí Minh",58800000000.0,232.6,0.0,3.0,3.0,unfurnished,certificate,"Bán Shophouse 62 Hoàng Thế Thiện, An Lợi Đông, Thủ Đức, Hồ Chí Minh","Bán căn hộ mặt tiền đường Hoàng Kế Thiện, Phường An Lợi Đông (Quận 2 cũ), diện tích 232.6m2 Đã có sổ hồng   Giá bán: 58,8 tỷ",Outlier theo Giá (regular_apartment),232.6
11/07/2025,regular_apartment,"331, Bến Văn Đồn, Vĩnh Hội, Hồ Chí Minh",130000000000.0,1.083,0.0,1.0,1.0,partially_furnished,certificate,"Bán căn hộ chung cư mặt tiền tại số 331 Bến Văn Đồn, P.1, Quận 4, TP. Hồ Chí Minh","Bán tài sản cao cấp đang cho thuê dòng tiền ổn định trung tâm quận 4. Sở hữu 2 sổ hồng riêng Dòng tiền hơn 4 tỷ/năm Pháp lý minh bạch Giá bán hợp lý. Kênh đầu tư tối ưu hoặc sản phẩm lý tưởng cho môi giới kết nối khách hàng giá trị cao. Thông tin tổng quan. - Vị trí: Chung cư Orient Apartment 331 Bến Vân Đồn, P.1, Quận 4, TP. HCM. - Sàn văn phòng tầng 1 ~1.083m² (Sổ hồng riêng). - Shophouse tầng trệt ~210m² (Sổ hồng riêng). - Kết nối giao thông thuận tiện: Chỉ 5 phút đến trung tâm Quận 1, liền kề Q. 7, Q. 5, Q. 3. Dòng tiền & giá bán. - Hiện trạng: Đang khoán cho đơn vị cho thuê chuyên nghiệp, tổng cộng 360 triệu/tháng (Hợp đồng thuê dài hạn đến năm 2027). - Giá bán: 130 tỷ. PHÁP LÝ & HỖ TRỢ. - 2 sổ hồng riêng, pháp lý rõ ràng, đứng tên Công ty. - Sẵn sàng hỗ trợ vay ngân hàng theo hình thức 3 bên nếu khách thiện chí. - Cam kết quy trình mua bán minh bạch, sang tên nhanh chóng. Giá trị đầu tư. - Vị trí trung tâm, khan hiếm nguồn cung diện tích lớn tại Quận 4. - Dòng tiền thuê ổn định, khai thác ngay, không cần đầu tư lại. - Tài sản pháp lý sạch, dễ sang nhượng, dễ huy động vốn. - Phù hợp với nhà đầu tư cá nhân, quỹ đầu tư, hoặc doanh nghiệp cần trụ sở. - Giá bán: 130 tỷ",Outlier theo Giá (regular_apartment),1.083
09/07/2025,regular_apartment,"Chung cư One Verandah Mapletree số 2 Bát Nàn, Thạnh Mỹ Lợi, 2, Hồ Chí Minh",7500000000.0,0.0,72.4,2.0,1.0,unfurnished,certificate,"Chính chủ bán căn hộ diện tích 80m², gồm 2 phòng ngủ, nằm tại đường Chung cư One Verandah Mapletree, Phường Thạnh Mỹ Lợi, Quận 2.","🔹Chính chủ bán căn hộ tại đường Chung cư One Verandah Mapletree, P. Thạnh Mỹ Lợi, Quận 2, TP. Hồ Chí Minh   🔸Diện tích: 72.4 m²   🔹Thông tin thêm: 2 phòng ngủ   🔸Giá bán: 7,5 tỷ VNĐ (có thể thương lượng)",Outlier theo Giá (regular_apartment),72.4
22/10/2025,street_front_house,"39-41 đường Quốc lộ 13 cũ, Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",70000000000.0,637.8,837.55,8.0,8.0,unfurnished,certificate,"Bán - Nhà mặt tiền 39-41 đường Quốc lộ 13 cũ, Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh","MẶT TIỀN SIÊU KHỦNG – KINH DOANH ĐỈNH 🔥 📍 Vị trí đắc địa: 39-41 Quốc Lộ 13 cũ, Hiệp Bình Phước, TP. Thủ Đức 💰 Giá: 70 tỷ TL 🏗 Hiện trạng: ✔ Biệt thự trệt + 2 lầu + áp mái (230m²) ✔ Nhà riêng 2 tầng (80m²) ✔ Quán Bida 4 bàn + Quán cà phê đang khai thác. 🔥 Lợi thế đầu tư & kinh doanh: ✅ Mặt tiền rộng – Khu vực sầm uất, dân cư đông, gần chợ, công ty, xí nghiệp, Vị trí chiến lược ngay cửa ngõ TP",Outlier theo Giá (street_front_house),637.8
22/10/2025,street_front_house,"76 đường A4, 12, Tân Bình, Hồ Chí Minh",59000000000.0,155.65,431.5,6.0,6.0,unfurnished,certificate,"Nhà mặt tiền đường A4, phường 12, quận Tân Bình cần bán – Giá 59 tỷ","Bán nhà mặt tiền tại 76 đường A4, P.12, Q.Tân Bình, TP.HCM Mặt tiền đẹp nhất khu K300 Cộng Hòa Đi vào sân bay nhà ga T3 Tân Sơn Nhất chỉ mất 2 phút. Khu vực lâu đời của người Hà Nội Diện tích: 155.65m2 Kết cấu: Trệt + 2 lầu, 6 phòng ngủ và vệ sinh Giá bán: 59 tỷ  TL",Outlier theo Giá (street_front_house),155.65
22/10/2025,street_front_house,"198 đường Nguyễn Trãi, 2, 5, Hồ Chí Minh",55000000000.0,83.1,237.2,6.0,6.0,unfurnished,certificate,"Nhà mặt tiền đường Nguyễn Trãi, Phường 3, Quận 5, diện tích 84m2, giá bán 55,2 tỷ.","Bán nhà mặt tiền đường 198  Nguyễn Trãi, Phường 3, Quận 5 diện tích 84m2 Kết cấu trệt lửng 2 lầu sân thượng Vị trí đắc địa, khu vực kinh doanh sầm uất, gần trung tâm Quận 1, nằm trong khu mua sắm quần áo nổi tiếng, đặc biệt đông đúc vào các dịp lễ và cận Tết. Gần các trường học danh tiếng, bệnh viện và chợ, thuận tiện cho sinh hoạt và kinh doanh.   Phù hợp để ở hoặc mở cửa hàng kinh doanh.   Giá bán: 55 tỷ TL",Outlier theo Giá (street_front_house),83.1
14/10/2025,street_front_house,"485 - 487 Phạm Văn Bạch, 15, Tân Bình, Hồ Chí Minh",100000000000.0,318.8,1163.7,7.0,7.0,unfurnished,certificate,"Bán - Nhà mặt tiền 485 - 487 Phạm Văn Bạch, 15, Tân Bình, Hồ Chí Minh","Bán toà nhà MT Tại Địa chỉ: 485-487 Phạm Văn Bạch, Phường 15, Q.Tân Bình - Diện tích: 12.2m X 25.20m sổ 318.8 m2 đất  - Kết cấu: 1 hầm, 1 trệt, 5 lầu, thang máy  - Giá : 100 tỷ TL",Outlier theo Giá (street_front_house),318.8
10/10/2025,street_front_house,"67 đường 359, Phước Long B, Thủ Đức, Hồ Chí Minh",57000000000.0,32.6,65.2,2.0,2.0,partially_furnished,certificate,"Nhà cần bán tại đường 359, Phường Phước Long B (trước đây là Quận 9), Thành phố Thủ Đức, diện tích 52m2, giá bán 5,7 tỷ.","🏠 Bán nhà mặt tiền số 67 đường 359, Phường Phước Long B (Quận 9 cũ), TP Thủ Đức   📏 Diện tích: 32.6m2   🏡 Kết cấu: 2 tầng, 2 phòng ngủ, 2 vệ sinh   🛋️ Hoàn thiện cơ bản nội thất   📄 Đã có sổ hồng   🌇 Hướng: Tây Nam   🔹 Vị trí thuận tiện:  • Gần chợ, trường học, trung tâm thương mại  • Khu dân cư an ninh, giao thông thuận tiện 💰 Giá bán: 5,7 tỷ",Outlier theo Giá (street_front_house),32.6
10/10/2025,street_front_house,"1157 Đường Nguyễn Ảnh Thủ, Trung Mỹ Tây, 12, Hồ Chí Minh",220000000000.0,1524.3,0.0,5.0,5.0,unfurnished,certificate,"Bán - Nhà mặt tiền 1157 Đường Nguyễn Ảnh Thủ, Trung Mỹ Tây, 12, Hồ Chí Minh","Đất mặt tiền 1157 Nguyễn Ảnh Thủ Q12  Đường sầm uất nhất khu vực  Và đường chính thuận tiện buôn bán các ngành nghề  Tổng diện tích 1.524,3m2 ( thổ cư 100% )  Quy hoạch được xây dựng 2 Hầm 15 tầng  Hiện trạng là kèo mái tôn và cho 2 đơn vị thuê - Café phúc long thuê giá 180tr-1 tháng  - Bida thuê 120tr-1 tháng  Giá bán: 220 tỷ",Outlier theo Giá (street_front_house),1524.3
08/10/2025,street_front_house,"121 Võ Thị Sáu, Võ Thị Sáu, 3, Hồ Chí Minh",185000000000.0,314.6,600.8,1.0,1.0,unfurnished,certificate,"Bán nhà phố mặt tiền tại 121 Võ Thị Sáu, P. Võ Thị Sáu, Quận 3, TP. Hồ Chí Minh","Bán nhà 121 Võ Thị Sáu, Phường Xuân Hoà (P. Võ Thị Sáu cũ), Quận 3 - Diện tích CN: 314,6m2 ( Ngang 13,5m x Dài 23.6m )  - Giá bán: 185 tỷ ( 502tr/m2 ) - Kết cấu: 2 Tầng - Chỉ tiêu XD: 1 Hầm + 7-10 Tầng.  - Vị trí đẹp, kinh doanh sầm uất.  - Đang cho thuê khoán ổn định ( CF): 7000$/ tháng. Hết 5 năm tái kí, đã thuê được 10 năm rồi - Pháp lý: Sổ hồng riêng",Outlier theo Giá (street_front_house),314.6
06/10/2025,street_front_house,"37 Đường Số 4, 10, Gò Vấp, Hồ Chí Minh",54000000000.0,226.0,456.2,6.0,6.0,furnished,certificate,"Bán - Nhà mặt tiền 37 Đường Số 4, 10, Gò Vấp, Hồ Chí Minh","Giảm mạnh 1 tỷ giá chào mới 54 tỷ.  Bán nhanh căn biệt thự góc hai mặt tiền hoàn thiện nội thất cao cấp sang trọng đang ở giá siêu hot vị trí hoa hậu:  Tọa lạc tại 37 đường số 4, KDC Cityland, phường 10, Quận Gò Vấp với hai mặt tiền đường lớn là Phan Văn Trị và Nguyễn Văn Lượng, bên cạnh siêu thị Lotte Mart thuận tiện kết nối và di chuyển.  DT: 12 x 20 nở hậu phòng thuyet tốt, DTXD:125.4m2, DT sàn: 456m2  Xây dựng 1 trệt 3 lầu. Công năng gồm: sân để xe, PK, bếp, t PN, 6 toilet, sân thượng",Outlier theo Giá (street_front_house),226.0
25/09/2025,street_front_house,"45 Phú Hòa, 8, Tân Bình, Hồ Chí Minh",68000000000.0,103.3,0.0,6.0,4.0,unfurnished,certificate,"Bán Bất động sản khác 45 Phú Hòa, 8, Tân Bình, Hồ Chí Minh","Bán nhà 45 Phú Hòa, phường 8, quận Tân bình - Diện tích: 103.3m2 - Kết cấu: trệt lửng 4 lầu, 6 phòng ngủ 4 WC, có thang máy  - Giá bán: 68 tỷ TL",Outlier theo Giá (street_front_house),103.3
24/09/2025,street_front_house,"306 Trần Phú, 7, 5, Hồ Chí Minh",51000000000.0,108.0,0.0,7.0,1.0,unfurnished,certificate,"Bán - Nhà mặt tiền 306 Trần Phú, 7, 5, Hồ Chí Minh","Nhà mặt phố Trần Phú, Quận 7, TP.HCM, rộng 27m sâu 4m, 7 tầng với 7 phòng ngủ và 1 phòng tắm. Địa điểm lý tưởng gần chợ, trường học, bệnh viện và khu dân cư an ninh, cùng với chỗ đậu xe thuận tiện. Đã có giấy chứng nhận. Nhà đẹp, có thể ở ngay. Đây là cơ hội hoàn hảo cho gia đình hoặc nhà đầu tư tìm kiếm bất động sản giá trị tại vị trí đắc địa.",Outlier theo Giá (street_front_house),108.0
11/09/2025,street_front_house,"5-7 Đường Số 4, 10, Tân Bình, Hồ Chí Minh",53765000000.0,386.8,356.2,2.0,2.0,unfurnished,certificate,"Nhà cấp 4 cần bán, nằm trên đường nội bộ tại địa chỉ 5-7 Số 4, phường 10, quận Tân Bình, TP. Hồ Chí Minh.","Bán nhà tại địa chỉ 5-7 đường số 4, phường 10, quận Tân Bình, TP. Hồ Chí Minh Diện tích 386.8m² Giá bán: 53.765.000.000 VNĐ (TL)",Outlier theo Giá (street_front_house),386.8
10/09/2025,street_front_house,"99-101 Phan Huy Ích, 15, Tân Bình, Hồ Chí Minh",240000000000.0,1710.0,1710.0,1.0,1.0,unfurnished,certificate,"Nhà phố mặt tiền cần bán tại địa chỉ 99-101 Phan Huy Ích, phường 15, quận Tân Bình, TP. Hồ Chí Minh.","Nhà phố mặt tiền cần bán tại địa chỉ 99-101 Phan Huy Ích, phường 15, quận Tân Bình - Diện tích rộng 1.710m² - Kết cấu: 1 tầng - giá bán 240 tỷ TL",Outlier theo Giá (street_front_house),1710.0
26/08/2025,street_front_house,"32A Phan Đăng Lưu, 7, Bình Thạnh, Hồ Chí Minh",65000000000.0,134.0,0.0,4.0,4.0,unfurnished,certificate,"Nhà 2 tầng mặt tiền đường Phan Đăng Lưu, Quận Bình Thạnh  
Giá bán: 50 tỷ (đã tăng giá)","Nhà 2 tầng mặt tiền 32A đường Phan Đăng Lưu, Quận Bình Thạnh   Giá bán: 65 tỷ  Lề đường 6m, tiện cho thuê, kinh doanh. Đang có hợp đồng thuê Kidsplaza, hết hạn 11/2025 Nhà kết cấu 3 tầng. Sổ Hồng, không bank. Vì đang cho thuê kinh doanh, vui lòng xem bên ngoài và bản vẽ trước.",Outlier theo Giá (street_front_house),134.0
25/08/2025,street_front_house,"201 Nguyễn Văn Thủ, Đa Kao, 1, Hồ Chí Minh",50000000000.0,62.5,266.2,8.0,9.0,unfurnished,certificate,"Bán nhà phố mặt tiền tại số 201 đường Nguyễn Văn Thủ, phường Đa Kao, Quận 1, TP. Hồ Chí Minh","Bán nhà tại 201 Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh   Kết cấu: 1 trệt + 4 lầu Diện tích: 62.2m²   Giá bán: 50 tỷ TL",Outlier theo Giá (street_front_house),62.5
21/08/2025,street_front_house,"137 Đường Tô Ngọc Vân, Linh Tây, Thủ Đức, Hồ Chí Minh",55000000000.0,133.3,149.2,1.0,1.0,partially_furnished,certificate,"Nhà phố mặt tiền cần bán tại số 137 Tô Ngọc Vân, phường Linh Tây, Thủ Đức, TP. Hồ Chí Minh.","Nhà phố mặt tiền cần bán tại địa chỉ 137 Tô Ngọc Vân, phường Linh Tây, Thủ Đức, TP. Hồ Chí Minh.  Diện tích 133.3m²,  Hiên đang cho thuê  Thích hợp đầu tư kinh doanh  giá bán 40 tỷ đồng.",Outlier theo Giá (street_front_house),133.3
19/08/2025,street_front_house,"20-20/1-20/2 Phó Cơ Điều, 12, 5, Hồ Chí Minh",66000000000.0,203.8,874.9,16.0,20.0,unfurnished,certificate,"Bán Nhà mặt phố 20-20/1-20/2 Phó Cơ Điều, 12, 5, Hồ Chí Minh","Bán building 20-20/1-20/2 phó cơ điều Q5 Kết cấu: hầm + trệt + 3 lầu +  mái che thang Nở Hậu 16m - Hướng Tây Hầm xe hơi quay đầu. Tiện làm bệnh viện thẩm mỹ nha khoa ngân hàng công ty... Bên trái là Thuận Kiều Plaza, sau lưng là Chợ Rẫy hospital, bên phải là Lotte Mart Lê Đại Hành Diện tích: 203,8m2 Giá: 66 tỷ TL",Outlier theo Giá (street_front_house),203.8
13/08/2025,street_front_house,"16, Đường Số 28, An Khánh, Hồ Chí Minh",68500000000.0,195.0,0.0,1.0,4.0,unfurnished,certificate,"Nhà phố mặt tiền cần bán tại số 16, đường Số 28, phường An Phú, Thủ Đức, TP. Hồ Chí Minh.","Nhà phố mặt tiền cần bán tại số 16, đường Số 28, phường An Phú, Thủ Đức, TP. Hồ Chí Minh.  Diện tích 195 m² Hiện trạng: nhà 2 tầng - đang cho thuê Giá bán 68,5 tỷ TL",Outlier theo Giá (street_front_house),195.0
12/08/2025,street_front_house,"94 Đường số 15, An Phú, Thủ Đức, Hồ Chí Minh",50000000000.0,200.0,277.3,4.0,5.0,unfurnished,certificate,"Bán nhà phố mặt tiền tại số 15, đường 94, phường An Phú, Thủ Đức, TP. Hồ Chí Minh","Bán nhà tại số 94đường 15, P. An Phú, Thủ Đức, TP. Hồ Chí Minh   🟢Diện tích: 200m²   🟢Kết cấu: 3 tầng 🔴Giá bán: 50 tỷ TL",Outlier theo Giá (street_front_house),200.0
